State:Edo ,LGA:Esan West,Ward:O ESAN WEST IRUEKPEN 6
State:Edo ,LGA:Owan West,Ward:O OWAN WEST UHONMORA 2
State:Edo ,LGA:Egor,Ward:19 EDO EGOR OKHORO 9
State:Edo ,LGA:Etsako East,Ward:ETSAKO EAST OKPELLA II 6
State:Edo ,LGA:Owan West,Ward:O OWAN WEST UZEBBA I 9
State:Edo ,LGA:Owan West,Ward:O OWAN WEST AVBIOSI 5
State:Edo ,LGA:Etsako East,Ward:ETSAKO EAST OKPELLA III 7
State:Edo ,LGA:Owan West,Ward:O OWAN WEST EMEORA/OKE 3
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON AIBIOKULA II 2
State:Edo ,LGA:Oredo,Ward:9 EDO OREDO GRA/ETETE 2
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN EKPON 10
State:Edo ,LGA:Esan West,Ward:O ESAN WEST OGWA 1
State:Edo ,LGA:Owan East,Ward:O OWAN EAST EMAI I 1
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN EWOSSA 9
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IHIEVBE I 3
State:Edo ,LGA:Oredo,Ward:6 EDO OREDO OGBELAKA/ NEKPENEKPEN 11
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON URHONIGBE SOUTH 8
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON AIBIOKULA I 1
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN UHE/IDUMUOGBO/IDUMUEKE 4
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON IGBANKE WEST 12
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IVBIANION 7
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL EWU I 7
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL SOUTH UNEME I 9
State:Edo ,LGA:Oredo,Ward:0 EDO OREDO IBIWE/ IWEGIE/ UGBAGUE 12
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN UDO 5
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL EKPERI II 7
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN UHE/IDUMUOGBO/IDUMUEKE 4
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST JAGBE 6
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IGUE/IKAO 6
State:Edo ,LGA:Oredo,Ward:7 EDO OREDO OREDO 8
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST AUCHI III 4
State:Edo ,LGA:Owan West,Ward:O OWAN WEST EMEORA/OKE 3
State:Edo ,LGA:Owan West,Ward:O OWAN WEST SABONGIDA/ORA/OGBETURU 4
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON IGBANKE EAST 11
State:Edo ,LGA:Egor,Ward:25 EDO EGOR UWELU 5
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST AUCHI 1
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON EVBOESI 10
State:Edo ,LGA:Oredo,Ward:8 EDO OREDO UNUERU/OGBOKA 10
State:Edo ,LGA:Owan West,Ward:O OWAN WEST OZALLA 1
State:Edo ,LGA:Owan East,Ward:O OWAN EAST UOKHA/AKE 5
State:Edo ,LGA:Etsako East,Ward:ETSAKO EAST WANNO I 2
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST AVIELE 7
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN AFUDA/IDUMUOKA 3
State:Edo ,LGA:Oredo,Ward:5 EDO OREDO OGBE 1
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON EVBOESI 10
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN AMAHOR/UGUN 8
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL OTORUWO II 6
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL SOUTH UNEME II 10
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST SOUTH IBIE 5
State:Edo ,LGA:Oredo,Ward:0 EDO OREDO IBIWE/ IWEGIE/ UGBAGUE 12
State:Edo ,LGA:Oredo,Ward:4 EDO OREDO NEW BENIN II 7
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST AUCHI I 2
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN OWU/ OKUTA/ EGUARE EBELLE 6
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON UKPATO 6
State:Edo ,LGA:Oredo,Ward:2 EDO OREDO IKPEMA/EGUADASE 9
State:Edo ,LGA:Owan West,Ward:O OWAN WEST UKHUSE OSI 6
State:Edo ,LGA:Egor,Ward:57 EDO ESAN WEST EGORO/IDOA/UKHUN 3
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON AIBIOKULA I 1
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST UZAIRUE SOUTH WEST 11
State:Edo ,LGA:Esan West,Ward:O ESAN WEST UHIELE 9
State:Edo ,LGA:Owan West,Ward:O OWAN WEST ERUERE 7
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON UGU 9
State:Edo ,LGA:Owan East,Ward:O OWAN EAST WARRAKE 11
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON UGBOKO 5
State:Edo ,LGA:Owan West,Ward:O OWAN WEST OZALLA 1
State:Edo ,LGA:Egor,Ward:24 EDO EGOR USELU II 8
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL OGBONA 4
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST UZAIRUE SOUTH EAST 12
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IGUE/IKAO 6
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IVBIANION 7
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN EKPON 10
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN UDO 5
State:Edo ,LGA:Egor,Ward:20 EDO EGOR OLIHA 2
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST UZAIRUE NORTH WEST 9
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON URHONIGBE NORTH 7
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON IYOBA 4
State:Edo ,LGA:Owan East,Ward:O OWAN EAST EMAI II 2
State:Edo ,LGA:Owan East,Ward:O OWAN EAST WARRAKE 11
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON URHONIGBE NORTH 7
State:Edo ,LGA:Esan West,Ward:O ESAN WEST EMUHI/ UKPENU/ UJOELEN 7
State:Edo ,LGA:Egor,Ward:16 EDO EGOR EGOR 4
State:Edo ,LGA:Owan East,Ward:O OWAN EAST OTUO II 9
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IVBIADAOBI 10
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON IYOBA 4
State:Edo ,LGA:Esan West,Ward:O ESAN WEST UJIOGBA 2
State:Edo ,LGA:Owan East,Ward:O OWAN EAST UOKHA/AKE 5
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN OWU/ OKUTA/ EGUARE EBELLE 6
State:Edo ,LGA:Oredo,Ward:8 EDO OREDO UNUERU/OGBOKA 10
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST UZAIRUE NORTH EAST 10
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL OPOJI 9
State:Edo ,LGA:Egor,Ward:23 EDO EGOR USELU I 7
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL EKPERI III 8
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN OKALO/ OKPUJIE 7
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST ANWAIN 8
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON IGBANKE WEST 12
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON IGBANKE EAST 11
State:Edo ,LGA:Orhionmwon,Ward: ORHIONMWON UGBEKA 3
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL FUGAR III 3
State:Edo ,LGA:Owan West,Ward:O OWAN WEST SABONGIDA/ORA/OGBETURU 4
State:Edo ,LGA:Igueben,Ward:EDO IGUEBEN IDIGUN/ IDUMEDO 2
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IHIEVBE II 4
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL UGBEGUN 10
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL UNEAH 1
State:Edo ,LGA:Owan West,Ward:O OWAN WEST SOBE 11
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IHIEVBE I 3
State:Edo ,LGA:Esan West,Ward:O ESAN WEST EMAUDO/ EGUARE/ EKPOMA 4
State:Edo ,LGA:Etsako West,Ward:ETSAKO WEST AUCHI II 3
State:Edo ,LGA:Owan East,Ward:O OWAN EAST IHIEVBE II 4
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL UWESSAN II 3
State:Edo ,LGA:Etsako East,Ward:ETSAKO EAST WEPPA 4
State:Edo ,LGA:Esan West,Ward:O ESAN WEST ILLEH/EKOINE 10
State:Edo ,LGA:Egor,Ward:21 EDO EGOR OTUBU 1
State:Edo ,LGA:Oredo,Ward:7 EDO OREDO OREDO 8
State:Edo ,LGA:Egor,Ward:18 EDO EGOR OGIDA/USE 3
State:Edo ,LGA:Oredo,Ward:3 EDO OREDO NEW BENIN I 6
State:Edo ,LGA:Etsako Central,Ward:AKO CENTRAL FUGAR I 1
State:Edo ,LGA:Oredo,Ward:5 EDO OREDO OGBE 1
State:Edo ,LGA:Owan West,Ward:O OWAN WEST AVBIOSI 5
State:Edo ,LGA:Egor,Ward:22 EDO EGOR UGBOWO 10
State:Edo ,LGA:Esan Central,Ward:SAN CENTRAL EWU II 8
State:Edo ,LGA:Oredo,Ward:3 EDO OREDO NEW BENIN I 6
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST OMUO OKE II 2
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE IJESAMODU 7
State:Ekiti ,LGA:Efon,Ward:11 EKITI EFON EFON III 3
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN ADEGBA II 8
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST OKEMESI II 9
State:Ekiti ,LGA:Emure,Ward:8 EKITI EMURE ODO  EMURE II 2
State:Ekiti ,LGA:Ijero,Ward:1 EKITI IJERO IJERO WARD D 4
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST OBADORE I 6
State:Ekiti ,LGA:Efon,Ward:15 EKITI EFON EFON VI 6
State:Ekiti ,LGA:Ijero,Ward:8 EKITI IJERO IJERO WARD A 1
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN ODE II 3
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN EGBE / IRO 1
State:Ekiti ,LGA:Moba,Ward:52 EKITI MOBA ERINMOPE I 6
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST OBADORE IV 9
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST ISINBODE 12
State:Ekiti ,LGA:Moba,Ward:61 EKITI MOBA OTUN II 2
State:Ekiti ,LGA:Ikere,Ward:6 EKITI IKERE OKE  OSUN 6
State:Ekiti ,LGA:Moba,Ward:54 EKITI MOBA IGOGO I 4
State:Ekiti ,LGA:Ikole,Ward:0 EKITI IKOLE OKE AYEDUN /  10
State:Ekiti ,LGA:Moba,Ward:53 EKITI MOBA ERINMOPE II 7
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN IJAN 10
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE ILUDUN II 9
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO D IJIGBO 4
State:Ekiti ,LGA:Ijero,Ward:7 EKITI IJERO EKAMARUN WARD B 12
State:Ekiti ,LGA:Ikole,Ward:1 EKITI IKOLE IKOLE EAST 3
State:Ekiti ,LGA:Ikole,Ward:5 EKITI IKOLE IKOLE WEST II 2
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE OBADA 3
State:Ekiti ,LGA:Emure,Ward:2 EKITI EMURE OGBONTIORO II 10
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE EDA ONIYO 2
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST OKEMESI I 8
State:Ekiti ,LGA:Moba,Ward:60 EKITI MOBA OTUN I 1
State:Ekiti ,LGA:Emure,Ward:0 EKITI EMURE ODO  EMURE IV 4
State:Ekiti ,LGA:Moba,Ward:57 EKITI MOBA IKUN II 9
State:Ekiti ,LGA:Ikole,Ward:4 EKITI IKOLE IKOLE WEST I 1
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST OMUO  OKE I 1
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST ARAROMI 3
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST IPOLE ILORO 7
State:Ekiti ,LGA:Emure,Ward:9 EKITI EMURE ODO  EMURE III 3
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE EWU 1
State:Ekiti ,LGA:Moba,Ward:55 EKITI MOBA IGOGO II 5
State:Ekiti ,LGA:Emure,Ward:3 EKITI EMURE OKE EMURE I 5
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST KOTA I 4
State:Ekiti ,LGA:Ikole,Ward:8 EKITI IKOLE ODO AYEDUN I 8
State:Ekiti ,LGA:Moba,Ward:58 EKITI MOBA OSAN 11
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO B INISA 2
State:Ekiti ,LGA:Emure,Ward:6 EKITI EMURE IDAMUDU I 7
State:Ekiti ,LGA:Ikere,Ward:3 EKITI IKERE ILAPETU / IJAO 8
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO E IJOKA / OREREOWU 5
State:Ekiti ,LGA:Oye,Ward:973 EKITI OYE OYE I 2
State:Ekiti ,LGA:Ijero,Ward:4 EKITI IJERO ILORO WARD A 9
State:Ekiti ,LGA:Oye,Ward:966 EKITI OYE ILUPEJU I 5
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO H EREGURU 8
State:Ekiti ,LGA:Oye,Ward:967 EKITI OYE ILUPEJU II 6
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST OBADORE II 7
State:Ekiti ,LGA:Ikere,Ward:1 EKITI IKERE ATIBA/AAFIN 1
State:Ekiti ,LGA:Ijero,Ward:5 EKITI IJERO IPOTI / ODO OWA WARD C 7
State:Ekiti ,LGA:Moba,Ward:59 EKITI MOBA OSUN 10
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO K IRONA 11
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST ILASA II / IKUN / ARAROMI / EDA ILE 11
State:Ekiti ,LGA:Oye,Ward:968 EKITI OYE IRE I 7
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO C IDOLOFIN 3
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO A IDOFIN 1
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST OKEMESI III 10
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST IDO AJINARE 11
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN ODE III 4
State:Ekiti ,LGA:Ikere,Ward:0 EKITI IKERE ARE ARAROMI 9
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO I DALLIMORE 9
State:Ekiti ,LGA:Ikole,Ward:2 EKITI IKOLE IKOLE NORTH 4
State:Ekiti ,LGA:Ikere,Ward:4 EKITI IKERE ODOSE 11
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST OBADORE III 8
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN IMESI 5
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE IYE III 6
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO L IGBEHIN 12
State:Ekiti ,LGA:Oye,Ward:972 EKITI OYE OMU OKE / OMU ODO / IJELU 12
State:Ekiti ,LGA:Oye,Ward:964 EKITI OYE AYEDE SOUTH ITAJI 10
State:Ekiti ,LGA:Efon,Ward:16 EKITI EFON EFON VII 7
State:Ekiti ,LGA:Ikere,Ward:8 EKITI IKERE AFAO / KAJOLA / AYETORO 10
State:Ekiti ,LGA:Ikere,Ward:7 EKITI IKERE OKERUKU 2
State:Ekiti ,LGA:Efon,Ward:19 EKITI EFON EFON IV 4
State:Ekiti ,LGA:Moba,Ward:70 EKITI GBONYIN ILUOMOBA 9
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO M FARM SETTLEMENT 13
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE ILUDUN I 8
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO G OKE ILA 7
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST ILASA I 10
State:Ekiti ,LGA:Ijero,Ward:7 EKITI IJERO IPOTI WARD B 6
State:Ekiti ,LGA:Ikere,Ward:5 EKITI IKERE OGBONJANA 5
State:Ekiti ,LGA:Ikole,Ward:0 EKITI IKOLE IJESA ISU 7
State:Ekiti ,LGA:Ekiti East,Ward:TI EKITI EAST KOTA II 5
State:Ekiti ,LGA:Oye,Ward:974 EKITI OYE OYE II 3
State:Ekiti ,LGA:Efon,Ward:14 EKITI EFON EFON V 5
State:Ekiti ,LGA:Oye,Ward:963 EKITI OYE AYEDE NORTH 9
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN ADEGBA I 7
State:Ekiti ,LGA:Efon,Ward:17 EKITI EFON EFON VIII 8
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE IYE II 5
State:Ekiti ,LGA:Ikere,Ward:2 EKITI IKERE IDEMO 7
State:Ekiti ,LGA:Ikere,Ward:8 EKITI IKERE UGELE / AROKU 3
State:Ekiti ,LGA:Oye,Ward:970 EKITI OYE ISAN / ILAFON / ILEMESO 11
State:Ekiti ,LGA:Efon,Ward:18 EKITI EFON EFON X 10
State:Ekiti ,LGA:Moba,Ward:62 EKITI MOBA OTUN III 3
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE IPERE 10
State:Ekiti ,LGA:Ikole,Ward:9 EKITI IKOLE ARAROMI / BOLORUNDURO 6
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO J OKESA 10
State:Ekiti ,LGA:Oye,Ward:971 EKITI OYE ITAPA / OSIN 1
State:Ekiti ,LGA:Ijero,Ward:0 EKITI IJERO IJERO WARD C 3
State:Ekiti ,LGA:Ijero,Ward:6 EKITI IJERO EKAMARUN WARD A 11
State:Ekiti ,LGA:Ilejemeje,Ward:ITI ILEJEMEJE IYE I 4
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST ERIJIYAN I 4
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO C IDOLOFIN 3
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST ARAMOKO I 1
State:Ekiti ,LGA:Ikere,Ward:9 EKITI IKERE AGBADO / OYO 4
State:Ekiti ,LGA:Efon,Ward:12 EKITI EFON EFON I 1
State:Ekiti ,LGA:Ikole,Ward:6 EKITI IKOLE IPAO / OKE AKO / IRELE 11
State:Ekiti ,LGA:Ijero,Ward:6 EKITI IJERO IPOTI WARD A 5
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST ERIJIYAN II 5
State:Ekiti ,LGA:Emure,Ward:4 EKITI EMURE OKE EMURE II 6
State:Ekiti ,LGA:Emure,Ward:7 EKITI EMURE ODO  EMURE I 1
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO B INISA 2
State:Ekiti ,LGA:Emure,Ward:5 EKITI EMURE IDA MUDU II 8
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST ARAMOKO II 2
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST IKOGOSI 6
State:Ekiti ,LGA:Ikole,Ward:3 EKITI IKOLE IKOLE SOUTH 5
State:Ekiti ,LGA:Ekiti West,Ward:TI EKITI WEST ARAMOKO III / ERIO 3
State:Ekiti ,LGA:Ijero,Ward:2 EKITI IJERO IKORO WARD A 8
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO F OKEYINMI 6
State:Ekiti ,LGA:Oye,Ward:965 EKITI OYE AYEGBAJU 4
State:Ekiti ,LGA:Ijero,Ward:3 EKITI IJERO ILORO / IJUNRIN WARD B 10
State:Ekiti ,LGA:Efon,Ward:13 EKITI EFON EFON II 2
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN ODE I 2
State:Ekiti ,LGA:Gbonyin,Ward:EKITI GBONYIN AGBADO 6
State:Ekiti ,LGA:Ikole,Ward:9 EKITI IKOLE ODO AYEDUN / AYEBODE 9
State:Ekiti ,LGA:Oye,Ward:969 EKITI OYE IRE II 8
State:Ekiti ,LGA:Moba,Ward:56 EKITI MOBA IKUN I 8
State:Ekiti ,LGA:Ikole,Ward:7 EKITI IKOLE ITAPAJI / IYEMERO 12
State:Ekiti ,LGA:Ado Ekiti,Ward:ITI ADO EKITI ADO A IDOFIN 1
State:Ekiti ,LGA:Emure,Ward:1 EKITI EMURE OGBONTIORO I 9
State:Ekiti ,LGA:Efon,Ward:20 EKITI EFON EFON IX 9
State:Ekiti ,LGA:Ijero,Ward:9 EKITI IJERO IJERO WARD B 2
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH OVOKO (UMULOLO WARD) 14
State:Enugu ,LGA:Nkanu West,Ward:GU NKANU WEST AGBANI 1
State:Enugu ,LGA:Isi Uzo,Ward:ENUGU ISI UZO MBU I 5
State:Enugu ,LGA:Udenu,Ward:0 ENUGU UDENU EZIMO 2
State:Enugu ,LGA:Nkanu East,Ward:GU NKANU EAST AMECHI/IDODO/ORUKU 1
State:Enugu ,LGA:Awgu,Ward:92 ENUGU AWGU MGBOWO 3
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH IHEAKPU (EZZI NGWU WARD) 7
State:Enugu ,LGA:Enugu North,Ward:U ENUGU NORTH INDEPENDENCE LAYOUT 11
State:Enugu ,LGA:Enugu South,Ward:U ENUGU SOUTH MARYLAND 13
State:Enugu ,LGA:Udi,Ward:218 ENUGU UDI UMULUMGBE 18
State:Enugu ,LGA:Enugu East,Ward:GU ENUGU EAST MBULUOWEHE 6
State:Enugu ,LGA:Igbo Etiti,Ward:GU IGBO ETITI AKU V (IDUEME) 5
State:Enugu ,LGA:Igbo Eze North,Ward:GBO EZE NORTH UMUOZZI I 11
State:Enugu ,LGA:Nkanu West,Ward:GU NKANU WEST OBE 6
State:Enugu ,LGA:Awgu,Ward:94 ENUGU AWGU OGBAKU 11
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU AGUOBUOWA 11 4
State:Enugu ,LGA:Awgu,Ward:93 ENUGU AWGU OBEAGU 6
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH IHEAKA (LIKKI/AKUTARA WARD) 6
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH EZEMA WARD 3
State:Enugu ,LGA:Nsukka,Ward: ENUGU NSUKKA AGBEMEBE/UMABOR 8
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU UMANA NDIAGU 5
State:Enugu ,LGA:Udi,Ward:214 ENUGU UDI OKPATU 16
State:Enugu ,LGA:Enugu South,Ward:U ENUGU SOUTH UWANI EAST 4
State:Enugu ,LGA:Enugu North,Ward:U ENUGU NORTH OGBETTE WEST 6
State:Enugu ,LGA:Enugu South,Ward:U ENUGU SOUTH OBEAGU I 3
State:Enugu ,LGA:Aninri,Ward: ENUGU ANINRI ODUMA IV 4
State:Enugu ,LGA:Enugu East,Ward:GU ENUGU EAST ABAKPA I 1
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH AMABO /HAUSA/ YORUBA 2
State:Enugu ,LGA:Igbo Etiti,Ward:GU IGBO ETITI OZALLA II 11
State:Enugu ,LGA:Igbo Etiti,Ward:GU IGBO ETITI IKOLO/OHEBE 13
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH IHEAKPU (AJUONA OGBAGU WARD) 8
State:Enugu ,LGA:Nsukka,Ward: ENUGU NSUKKA NNU 16
State:Enugu ,LGA:Isi Uzo,Ward:ENUGU ISI UZO NEKE II 4
State:Enugu ,LGA:Igbo Eze North,Ward:GBO EZE NORTH ETTE 1 4
State:Enugu ,LGA:Igbo Etiti,Ward:GU IGBO ETITI OHAODO II 9
State:Enugu ,LGA:Nkanu West,Ward:GU NKANU WEST AKEGBEUGWU (OKWUO) 3
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH ALOR AGU 1
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU OGHE II 10
State:Enugu ,LGA:Igbo Eze North,Ward:GBO EZE NORTH ESSODO 1 1
State:Enugu ,LGA:Igbo Eze North,Ward:GBO EZE NORTH UMUOZZI VI 16
State:Enugu ,LGA:Nsukka,Ward: ENUGU NSUKKA OBIMO/IKWOKA 18
State:Enugu ,LGA:Igbo Eze South,Ward:GBO EZE SOUTH UNADU 16
State:Enugu ,LGA:Igbo Eze North,Ward:GBO EZE NORTH UMUITODO II 8
State:Enugu ,LGA:Udi,Ward:202 ENUGU UDI AKPA KWUME/NZE 13
State:Enugu ,LGA:Udi,Ward:200 ENUGU UDI ABOR 15
State:Enugu ,LGA:Isi Uzo,Ward:ENUGU ISI UZO EHAMUFU IV 11
State:Enugu ,LGA:Enugu North,Ward:U ENUGU NORTH ONUASATA 4
State:Enugu ,LGA:Nkanu West,Ward:GU NKANU WEST AKPUGO III 10
State:Enugu ,LGA:Aninri,Ward: ENUGU ANINRI NNENWE I 5
State:Enugu ,LGA:Igbo Eze North,Ward:GBO EZE NORTH EZZODO 10
State:Enugu ,LGA:Enugu North,Ward:U ENUGU NORTH UDI SIDING/IVA VALLEY 12
State:Enugu ,LGA:Enugu South,Ward:U ENUGU SOUTH ACHARA LAYOUT EAST 6
State:Enugu ,LGA:Nsukka,Ward: ENUGU NSUKKA IHE 15
State:Enugu ,LGA:Awgu,Ward:91 ENUGU AWGU MGBIDI/MMAKU 7
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU OBE AGU UMANA 19
State:Enugu ,LGA:Udenu,Ward:6 ENUGU UDENU ORBA I 8
State:Enugu ,LGA:Nsukka,Ward: ENUGU NSUKKA IBAGWANI/IBAGWAGA OKPALIGBO 11
State:Enugu ,LGA:Nkanu East,Ward:GU NKANU EAST IHUOKPARA 4
State:Enugu ,LGA:Nkanu East,Ward:GU NKANU EAST AKPAWFU/ISIENU/AMANGUNZE 3
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU ULO/AMAGU/UMULOKPA II 20
State:Enugu ,LGA:Nkanu West,Ward:GU NKANU WEST AKUGBO IV 11
State:Enugu ,LGA:Igbo Etiti,Ward:GU IGBO ETITI UKEHE I 16
State:Enugu ,LGA:Udi,Ward:206 ENUGU UDI EGEDE/UMUOKA 12
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU AWHA 2
State:Enugu ,LGA:Aninri,Ward: ENUGU ANINRI ODUMA III 3
State:Enugu ,LGA:Ezeagu,Ward: ENUGU EZEAGU AGUOBU (UMUMBA) 7
